STATE,STATEFIPS,COUNTY,COUNTYFIPS,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
OH,39,Harrison County,67,39067,2015,15.45,5.98,4.84,10.82,0.22,0.00,0.22,0.38,0.00,0.38,0.60,0.00,0.60,4.63,0.34,0.01,0.35,76.00,0.48,44.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.03,0.09,0.12,0.00,--,0.00,0.05,--,0.05,0.05,--,0.05,0.02,0.00,0.02,1.58,0.00,1.58,1.60,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,2.11,0.00,2.11,2.72,0.00,2.72,0.00,0.00,0.00
OH,39,Henry County,69,39069,2015,27.82,3.69,11.96,15.64,0.23,0.00,0.23,2.73,0.00,2.73,2.96,0.00,2.96,12.18,0.89,0.02,0.91,75.00,1.21,77.00,2.12,0.00,0.00,0.00,6.33,0.00,6.33,6.33,0.00,6.33,0.02,0.01,0.03,0.00,0.02,0.50,0.08,0.00,0.58,0.02,0.00,0.02,0.00,0.01,0.48,0.08,0.00,0.56,0.00,0.01,0.01,0.00,0.01,0.02,0.00,0.00,0.02,0.03,0.06,0.09,0.01,--,0.01,0.83,--,0.83,0.84,--,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,1.18,0.00,1.18,9.98,0.00,9.98,11.16,0.00,11.16,0.02,0.00,0.02
OH,39,Highland County,71,39071,2015,43.03,34.28,6.65,40.93,1.55,0.00,1.55,0.75,0.00,0.75,2.30,0.00,2.30,2.10,0.15,0.00,0.15,71.00,1.45,35.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.02,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.05,0.19,0.24,0.00,--,0.00,0.07,--,0.07,0.07,--,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,1.75,0.00,1.75,1.01,0.00,1.01,2.76,0.00,2.76,0.00,0.00,0.00
OH,39,Hocking County,73,39073,2015,28.49,9.25,0.00,9.25,1.67,0.00,1.67,0.00,0.00,0.00,1.67,0.00,1.67,19.24,1.41,0.03,1.44,75.00,1.00,108.00,2.44,0.04,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.01,0.02,0.03,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,3.13,0.00,3.13,0.05,0.00,0.05,3.18,0.00,3.18,0.00,0.00,0.00
OH,39,Holmes County,75,39075,2015,43.91,11.23,0.00,11.23,1.80,0.00,1.80,0.00,0.00,0.00,1.80,0.00,1.80,32.68,2.40,0.05,2.45,75.00,0.77,69.00,3.22,0.19,0.00,0.19,0.06,0.00,0.06,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.23,0.04,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.08,0.50,0.76,1.26,0.00,--,0.00,0.34,--,0.34,0.34,--,0.34,0.14,0.00,0.14,0.37,0.00,0.37,0.51,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,5.03,0.00,5.03,1.58,0.00,1.58,6.61,0.00,6.61,0.00,0.00,0.00
OH,39,Huron County,77,39077,2015,58.47,2.14,54.83,56.97,0.16,0.00,0.16,5.38,0.00,5.38,5.54,0.00,5.54,1.50,0.11,0.00,0.11,73.00,3.66,64.00,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.54,0.95,0.00,0.86,2.92,0.49,0.00,3.41,0.35,0.50,0.85,0.00,0.77,2.76,0.49,0.00,3.25,0.06,0.04,0.10,0.00,0.09,0.16,0.00,0.00,0.16,0.08,0.20,0.28,0.00,--,0.00,0.28,--,0.28,0.28,--,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.76,6.40,0.00,6.40,7.16,0.00,7.16,0.86,0.00,0.86
OH,39,Jackson County,79,39079,2015,32.60,13.76,16.69,30.45,0.61,0.00,0.61,0.86,0.00,0.86,1.47,0.00,1.47,2.15,0.16,0.00,0.16,75.00,0.76,25.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.06,0.02,0.08,0.10,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.79,0.94,0.00,0.94,1.73,0.00,1.73,0.00,0.00,0.00
OH,39,Jefferson County,81,39081,2015,67.35,15.69,44.18,59.86,1.81,0.00,1.81,6.96,0.00,6.96,8.77,0.00,8.77,7.49,0.55,0.01,0.56,75.00,4.38,73.00,4.94,1.27,0.00,1.27,3.59,0.00,3.59,4.86,0.00,4.86,0.00,0.08,0.08,0.00,0.07,0.31,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.08,0.08,0.00,0.07,0.30,0.00,0.00,0.30,0.02,0.06,0.08,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.01,0.00,0.01,0.16,0.00,0.16,0.17,0.00,0.17,2.25,0.00,2.25,1780.10,0.00,1780.10,1782.35,0.00,1782.35,--,0.00,19.74,0.00,19.74,17678.84,2.25,0.00,2.25,1777.36,0.00,1777.36,1779.61,0.00,1779.61,--,0.00,17.82,0.00,17.82,14957.73,0.00,0.00,0.00,2.74,0.00,2.74,2.74,0.00,2.74,--,0.00,1.92,0.00,1.92,2721.11,5.91,0.00,5.91,1790.96,0.00,1790.96,1796.87,0.00,1796.87,19.81,0.00,19.81
OH,39,Knox County,83,39083,2015,61.06,34.05,0.00,34.05,5.47,0.00,5.47,0.00,0.00,0.00,5.47,0.00,5.47,27.01,1.99,0.04,2.03,75.00,2.79,82.00,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.08,0.53,0.00,0.48,0.47,0.02,0.00,0.49,0.43,0.06,0.49,0.00,0.44,0.11,0.02,0.00,0.13,0.02,0.02,0.04,0.00,0.04,0.36,0.00,0.00,0.36,0.10,0.22,0.32,2.14,--,2.14,0.00,--,0.00,2.14,--,2.14,0.00,0.00,0.00,0.81,0.00,0.81,0.81,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,10.15,0.00,10.15,1.15,0.00,1.15,11.30,0.00,11.30,0.48,0.00,0.48
OH,39,Lake County,85,39085,2015,229.25,0.10,217.44,217.55,0.00,0.00,0.00,22.82,0.00,22.82,22.82,0.00,22.82,11.70,0.86,0.02,0.88,75.00,13.58,62.00,14.46,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.23,9.92,10.15,0.00,9.13,2.08,0.37,0.00,2.45,0.22,9.60,9.82,0.00,8.83,1.50,0.37,0.00,1.87,0.01,0.32,0.33,0.00,0.30,0.58,0.00,0.00,0.58,0.01,0.00,0.01,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.39,0.00,151.39,151.39,0.00,151.39,--,0.00,56.73,0.00,56.73,10084.32,0.00,0.00,0.00,73.50,0.00,73.50,73.50,0.00,73.50,--,0.00,2.21,0.00,2.21,601.48,0.00,0.00,0.00,77.89,0.00,77.89,77.89,0.00,77.89,--,0.00,54.52,0.00,54.52,9482.84,1.10,0.00,1.10,184.24,0.00,184.24,185.34,0.00,185.34,65.86,0.00,65.86
OH,39,Lawrence County,87,39087,2015,61.11,7.15,52.39,59.54,3.95,0.00,3.95,1.48,0.00,1.48,5.43,0.00,5.43,1.57,0.12,0.00,0.12,76.00,4.40,74.00,4.52,0.41,0.00,0.41,0.01,0.00,0.01,0.42,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.01,0.04,0.05,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,7.69,0.00,7.69,--,0.00,5.39,0.00,5.39,9182.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,7.69,0.00,7.69,--,0.00,5.39,0.00,5.39,9182.37,4.49,0.00,4.49,9.22,0.00,9.22,13.71,0.00,13.71,5.39,0.00,5.39
OH,39,Licking County,89,39089,2015,170.57,52.42,47.57,99.99,5.27,0.00,5.27,7.30,0.00,7.30,12.57,0.00,12.57,70.58,5.19,0.11,5.30,75.00,6.29,63.00,11.59,0.21,0.00,0.21,0.00,0.00,0.00,0.21,0.00,0.21,0.18,0.12,0.30,0.00,0.26,0.83,0.03,0.00,0.86,0.01,0.01,0.02,0.00,0.01,0.17,0.03,0.00,0.20,0.17,0.11,0.28,0.00,0.25,0.66,0.00,0.00,0.66,0.18,0.40,0.58,0.00,--,0.00,0.90,--,0.90,0.90,--,0.90,0.02,0.00,0.02,0.80,0.00,0.80,0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,11.05,0.00,11.05,9.63,0.00,9.63,20.68,0.00,20.68,0.26,0.00,0.26
OH,39,Logan County,91,39091,2015,45.39,22.58,0.00,22.58,2.80,0.00,2.80,0.00,0.00,0.00,2.80,0.00,2.80,22.81,1.68,0.03,1.71,75.00,1.82,81.00,3.53,0.43,0.00,0.43,0.00,0.00,0.00,0.43,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.36,0.04,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.24,0.04,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.14,0.06,0.20,1.28,--,1.28,0.00,--,0.00,1.28,--,1.28,0.61,0.00,0.61,0.00,0.00,0.00,0.61,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,6.94,0.00,6.94,0.09,0.00,0.09,7.03,0.00,7.03,0.00,0.00,0.00
OH,39,Lorain County,93,39093,2015,305.15,0.00,295.36,295.36,0.00,0.00,0.00,42.42,0.00,42.42,42.42,0.00,42.42,9.79,0.72,0.01,0.73,75.00,16.12,55.00,16.85,0.03,0.00,0.03,9.10,0.00,9.10,9.13,0.00,9.13,0.00,6.37,6.37,0.00,5.74,2.25,0.36,0.00,2.61,0.00,5.85,5.85,0.00,5.27,1.07,0.36,0.00,1.43,0.00,0.52,0.52,0.00,0.47,1.18,0.00,0.00,1.18,0.07,0.12,0.19,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.55,0.00,361.55,361.55,0.00,361.55,--,0.00,3.62,0.00,3.62,2753.68,0.00,0.00,0.00,361.55,0.00,361.55,361.55,0.00,361.55,--,0.00,3.62,0.00,3.62,2753.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.82,419.57,0.00,419.57,420.39,0.00,420.39,9.36,0.00,9.36
OH,39,Lucas County,95,39095,2015,433.69,0.55,416.22,416.77,0.00,0.00,0.00,81.45,0.00,81.45,81.45,0.00,81.45,16.92,1.24,0.03,1.27,75.00,35.84,86.00,37.11,0.36,0.00,0.36,32.84,0.00,32.84,33.20,0.00,33.20,0.37,0.18,0.55,0.00,0.49,1.93,0.22,0.00,2.15,0.06,0.00,0.06,0.00,0.05,1.25,0.22,0.00,1.47,0.31,0.18,0.49,0.00,0.44,0.68,0.00,0.00,0.68,0.01,0.03,0.04,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,3.02,0.00,3.02,0.00,0.00,0.00,3.02,0.00,3.02,0.00,0.00,0.00,179.75,0.00,179.75,179.75,0.00,179.75,--,0.00,1.80,0.00,1.80,1088.82,0.00,0.00,0.00,179.75,0.00,179.75,179.75,0.00,179.75,--,0.00,1.80,0.00,1.80,1088.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,294.28,0.00,294.28,299.28,0.00,299.28,2.29,0.00,2.29
OH,39,Madison County,97,39097,2015,44.09,30.07,0.00,30.07,2.05,0.00,2.05,0.00,0.00,0.00,2.05,0.00,2.05,14.03,1.03,0.02,1.05,75.00,1.48,49.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,0.01,0.16,0.02,0.00,0.18,0.01,0.00,0.01,0.00,0.00,0.10,0.02,0.00,0.12,0.01,0.00,0.01,0.00,0.01,0.06,0.00,0.00,0.06,0.09,0.21,0.30,0.79,--,0.79,0.06,--,0.06,0.85,--,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,3.98,0.00,3.98,0.29,0.00,0.29,4.27,0.00,4.27,0.01,0.00,0.01
OH,39,Mahoning County,99,39099,2015,231.90,1.02,223.44,224.46,0.00,0.00,0.00,4.30,0.00,4.30,4.30,0.00,4.30,7.44,0.55,0.01,0.56,75.00,2.80,12.00,3.36,0.00,0.00,0.00,1.13,0.00,1.13,1.13,0.00,1.13,0.09,0.13,0.22,0.00,0.20,1.43,0.14,0.00,1.57,0.04,0.02,0.06,0.00,0.05,0.79,0.14,0.00,0.93,0.05,0.11,0.16,0.00,0.15,0.64,0.00,0.00,0.64,0.10,0.18,0.28,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.74,5.75,0.00,5.75,6.49,0.00,6.49,0.20,0.00,0.20
OH,39,Marion County,101,39101,2015,65.36,1.22,41.93,43.14,2.75,0.00,2.75,3.39,0.00,3.39,6.14,0.00,6.14,22.21,1.63,0.03,1.66,75.00,3.07,71.00,4.73,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.12,0.08,0.20,0.00,0.18,0.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.12,0.08,0.20,0.00,0.18,0.20,0.00,0.00,0.20,0.04,0.26,0.30,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,2.92,0.00,2.92,0.00,0.00,0.00,2.92,0.00,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,7.46,0.00,7.46,3.77,0.00,3.77,11.23,0.00,11.23,0.18,0.00,0.18
OH,39,Medina County,103,39103,2015,176.40,33.02,67.41,100.43,3.01,0.00,3.01,0.00,0.00,0.00,3.01,0.00,3.01,75.96,5.58,0.11,5.69,75.00,1.20,12.00,6.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,0.00,0.66,1.35,0.09,0.00,1.44,0.00,0.05,0.05,0.00,0.05,0.51,0.09,0.00,0.60,0.00,0.68,0.68,0.00,0.61,0.84,0.00,0.00,0.84,0.07,0.11,0.18,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,8.66,0.00,8.66,0.95,0.00,0.95,9.61,0.00,9.61,0.66,0.00,0.66
OH,39,Meigs County,105,39105,2015,23.26,22.47,0.00,22.47,1.75,0.00,1.75,0.00,0.00,0.00,1.75,0.00,1.75,0.79,0.06,0.00,0.06,76.00,1.40,62.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.05,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.28,0.05,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.03,0.06,0.09,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,3.17,0.00,3.17,0.70,0.00,0.70,3.87,0.00,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,5.01,0.00,5.01,0.76,0.00,0.76,5.77,0.00,5.77,0.00,0.00,0.00
OH,39,Mercer County,107,39107,2015,40.97,10.77,11.68,22.46,1.57,0.00,1.57,1.31,0.00,1.31,2.88,0.00,2.88,18.51,1.36,0.03,1.39,75.00,1.61,72.00,3.00,0.26,0.00,0.26,0.00,0.00,0.00,0.26,0.00,0.26,0.04,0.04,0.08,0.00,0.08,0.23,0.01,0.00,0.24,0.00,0.03,0.03,0.00,0.03,0.07,0.01,0.00,0.08,0.04,0.01,0.05,0.00,0.05,0.16,0.00,0.00,0.16,1.05,1.14,2.19,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,1.40,0.00,1.40,0.00,0.00,0.00,1.40,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,5.68,0.00,5.68,2.52,0.00,2.52,8.20,0.00,8.20,0.08,0.00,0.08
OH,39,Miami County,109,39109,2015,104.22,64.03,20.52,84.55,8.93,0.00,8.93,1.96,0.00,1.96,10.89,0.00,10.89,19.67,1.45,0.03,1.48,75.00,3.81,45.00,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.44,1.03,0.00,0.92,2.20,0.35,0.00,2.55,0.34,0.00,0.34,0.00,0.31,1.96,0.35,0.00,2.31,0.25,0.44,0.69,0.00,0.61,0.24,0.00,0.00,0.24,0.03,0.09,0.12,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.29,0.00,0.29,4.49,0.00,4.49,4.78,0.00,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,11.29,0.00,11.29,7.01,0.00,7.01,18.30,0.00,18.30,0.92,0.00,0.92
OH,39,Monroe County,111,39111,2015,14.41,8.18,5.10,13.28,0.80,0.00,0.80,0.27,0.00,0.27,1.07,0.00,1.07,1.13,0.08,0.00,0.08,71.00,0.70,53.00,0.78,1.24,0.00,1.24,0.00,0.00,0.00,1.24,0.00,1.24,0.04,0.00,0.04,0.00,0.04,0.11,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.04,0.00,0.04,0.00,0.04,0.08,0.00,0.00,0.08,0.04,0.12,0.16,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,1.85,0.00,1.85,1.85,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,2.20,0.00,2.20,2.24,0.00,2.24,4.44,0.00,4.44,0.04,0.00,0.04
